genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1816	HMPREF9024_01709	VBIPedAci303_1816		56839	58182	-	1344		Xylose isomerase (EC 5.3.1.5)	FIG00019456	PLF_1253_00001885	PGF_00067063	GO:0009045|xylose isomerase activity	5.3.1.5|Xylose isomerase	00040|Pentose and glucuronate interconversions;00051|Fructose and mannose metabolism
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1817	HMPREF9024_01710	VBIPedAci303_1817		58188	59345	-	1158		Xylose-responsive transcription regulator, ROK family	FIG00092279	PLF_1253_00001143	PGF_00742867			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1818	HMPREF9024_01711	VBIPedAci303_1818		59384	60763	-	1380		Xyloside transporter XynT	FIG00079740	PLF_1253_00001101	PGF_01350985			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1819		VBIPedAci303_1819		61001	61339	+	339		alpha-xylosidase (EC 3.2.1.177)	FIG00003174			GO:0061634|alpha-D-xyloside xylohydrolase	3.2.1.177|Alpha-D-xyloside xylohydrolase	
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	pseudogene	fig|563194.3.pg.2		VBIPedAci303_pg002		61001	63281	+	2281								
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1820	HMPREF9024_01712	VBIPedAci303_1820		61446	63281	+	1836		alpha-xylosidase (EC 3.2.1.177)	FIG00003174	PLF_1253_00001103	PGF_00068225	GO:0061634|alpha-D-xyloside xylohydrolase	3.2.1.177|Alpha-D-xyloside xylohydrolase	
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1821	HMPREF9024_01713	VBIPedAci303_1821		63355	63999	-	645		hypothetical protein	FIG00638284	PLF_1253_00001901	PGF_08225224			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1822	HMPREF9024_01714	VBIPedAci303_1822		64144	65895	-	1752		Pyruvate oxidase (EC 1.2.3.3)	FIG00019478	PLF_1253_00001635	PGF_03094431	GO:0047112|pyruvate oxidase activity	1.2.3.3|Pyruvate oxidase	00620|Pyruvate metabolism
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1823	HMPREF9024_01715	VBIPedAci303_1823		66230	66475	-	246		Programmed cell death toxin MazF	FIG00017000	PLF_1253_00002182	PGF_02011692			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1824		VBIPedAci303_1824		66456	66584	-	129		hypothetical protein	FIG00638284	PLF_1253_00002262	PGF_02753689			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1825	HMPREF9024_01716	VBIPedAci303_1825		66996	67898	-	903		hypothetical protein	FIG00638284	PLF_1253_00001930	PGF_02917417			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1826	HMPREF9024_01717	VBIPedAci303_1826		68162	69055	-	894		Fructose-bisphosphate aldolase class II (EC 4.1.2.13) homolog	FIG00000370	PLF_1253_00001782	PGF_00006396	GO:0004332|fructose-bisphosphate aldolase activity	4.1.2.13|Fructose-bisphosphate aldolase	00010|Glycolysis / Gluconeogenesis;00030|Pentose phosphate pathway;00051|Fructose and mannose metabolism;00680|Methane metabolism;00710|Carbon fixation in photosynthetic organisms
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1827	HMPREF9024_01718	VBIPedAci303_1827		69093	69956	-	864		Fructose-bisphosphate aldolase class II (EC 4.1.2.13) homolog	FIG01956032	PLF_1253_00002140	PGF_00006396	GO:0004332|fructose-bisphosphate aldolase activity	4.1.2.13|Fructose-bisphosphate aldolase	00010|Glycolysis / Gluconeogenesis;00030|Pentose phosphate pathway;00051|Fructose and mannose metabolism;00680|Methane metabolism;00710|Carbon fixation in photosynthetic organisms
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1828	HMPREF9024_01719	VBIPedAci303_1828		69970	71058	-	1089		PTS system, IIC component	FIG01053733	PLF_1253_00002168	PGF_02770427			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1829	HMPREF9024_01720	VBIPedAci303_1829		71063	71383	-	321		PTS system, IIB component	FIG00008152	PLF_1253_00002345	PGF_00643512			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1830	HMPREF9024_01721	VBIPedAci303_1830		71387	71722	-	336		PTS system, IIA component	FIG00002729	PLF_1253_00002167	PGF_00650193			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1831	HMPREF9024_01722	VBIPedAci303_1831		71832	73358	-	1527		Transcription antiterminator, BglG family	FIG00006336	PLF_1253_00002198	PGF_03073680			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1832	HMPREF9024_01723	VBIPedAci303_1832		73486	73962	-	477		PTS system, mannose-specific IIB component (EC 2.7.1.191)	FIG00001968	PLF_1253_00002138	PGF_08661804			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1833		VBIPedAci303_1833		73934	74377	-	444		PTS system, mannose-specific IIA component (EC 2.7.1.191)	FIG00002236	PLF_1253_00002170	PGF_06621789			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1834	HMPREF9024_01724	VBIPedAci303_1834		74385	75593	-	1209		PTS system, sorbose-specific IID component	FIG00139601	PLF_1253_00002173	PGF_02915418			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1835		VBIPedAci303_1835		75635	75763	+	129		hypothetical protein		PLF_1253_00003026	PGF_02754063			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1836	HMPREF9024_01725	VBIPedAci303_1836		76087	76800	-	714		Transaldolase (EC 2.2.1.2)	FIG00000023	PLF_1253_00002197	PGF_00057399	GO:0004801|transaldolase activity	2.2.1.2|Transaldolase	00030|Pentose phosphate pathway
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1837	HMPREF9024_01726	VBIPedAci303_1837		76974	77996	+	1023		Transcriptional regulator, LacI family	FIG00024226	PLF_1253_00002346	PGF_09774558			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1838	HMPREF9024_01727	VBIPedAci303_1838		78089	79762	-	1674		hypothetical protein	FIG00748723	PLF_1253_00001663	PGF_08225224			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1839	HMPREF9024_01728	VBIPedAci303_1839		79977	80453	-	477		hypothetical protein	FIG00638284	PLF_1253_00001931	PGF_02753496			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1840		VBIPedAci303_1840		80583	80789	-	207		hypothetical protein		PLF_1253_00001902	PGF_02753486			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1841		VBIPedAci303_1841		80810	80959	-	150		hypothetical protein		PLF_1253_00001681	PGF_02753428			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1842	HMPREF9024_01729	VBIPedAci303_1842		81334	82011	-	678		Mg(2+)-transport-ATPase-associated protein MgtC	FIG00031552	PLF_1253_00000952	PGF_00021389			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1843	HMPREF9024_01730	VBIPedAci303_1843		82128	82964	-	837		RpiR family transcriptional regulator YbbH, clustered with N-acetylmuramic acid utilization	FIG01320204	PLF_1253_00001414	PGF_00049208			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1844	HMPREF9024_01731	VBIPedAci303_1844		83002	84978	-	1977		PTS system, N-acetylmuramic acid-specific IIB component (EC 2.7.1.192) / PTS system, N-acetylmuramic acid-specific IIC component / PTS system, N-acetylmuramic acid-specific IIA component (EC 2.7.1.192)	FIG00081068	PLF_1253_00006272	PGF_02997966			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1845	HMPREF9024_01732	VBIPedAci303_1845		84991	85884	-	894		N-acetylmuramic acid 6-phosphate etherase (EC 4.2.1.126)	FIG00001103	PLF_1253_00000958	PGF_00023835		4.2.1.126|N-acetylmuramic acid 6-phosphate etherase	00520|Amino sugar and nucleotide sugar metabolism
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1846	HMPREF9024_01733	VBIPedAci303_1846		86148	86945	+	798		hypothetical protein	FIG00906578	PLF_1253_00001723	PGF_02753456			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1847	HMPREF9024_01734	VBIPedAci303_1847		87058	88179	+	1122		hypothetical protein	FIG00638284	PLF_1253_00012521	PGF_02753441			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1848	HMPREF9024_01735	VBIPedAci303_1848		88451	88627	-	177		Uncharacterized protein YdaT	FIG00906116	PLF_1253_00001046	PGF_02871339			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1849	HMPREF9024_01736	VBIPedAci303_1849		88640	89533	-	894		Oxidoreductase, short-chain dehydrogenase/reductase family	FIG00553873	PLF_1253_00010877	PGF_10532194			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1850	HMPREF9024_01737	VBIPedAci303_1850		89642	90547	+	906		Mg2+ and Co2+ transporter	FIG00004180	PLF_1253_00001083	PGF_00021410			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1851	HMPREF9024_01738	VBIPedAci303_1851		90544	92454	-	1911		Fructose-1,6-bisphosphatase, Bacillus type (EC 3.1.3.11)	FIG00008941	PLF_1253_00000358	PGF_00006377	GO:0042132|fructose-bisphosphatase activity	3.1.3.11|Fructose-bisphosphatase	00010|Glycolysis / Gluconeogenesis;00030|Pentose phosphate pathway;00051|Fructose and mannose metabolism;00680|Methane metabolism;00710|Carbon fixation in photosynthetic organisms
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1852	HMPREF9024_01739	VBIPedAci303_1852		92693	94573	-	1881		PTS system, tagatose-specific IIB component / PTS system, tagatose-specific IIC component / PTS system, tagatose-specific IIA component	FIG01953855	PLF_1253_00001130	PGF_02926515			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1853	HMPREF9024_01740	VBIPedAci303_1853		94566	95510	-	945		Tagatose-6-phosphate kinase (EC 2.7.1.144)	FIG00001366	PLF_1253_00001118	PGF_08058273	GO:0009024|tagatose-6-phosphate kinase activity	2.7.1.144|Tagatose-6-phosphate kinase	00052|Galactose metabolism
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1854	HMPREF9024_01741	VBIPedAci303_1854		95564	96373	+	810		Tagatose utilization transcriptional regulator, RpiR family	FIG00072108	PLF_1253_00001136	PGF_08306019			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1855	HMPREF9024_01742	VBIPedAci303_1855		96440	97645	-	1206		Uncharacterized MFS-type transporter	FIG01326339	PLF_1253_00001172	PGF_09996723			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1856		VBIPedAci303_1856		97810	97938	-	129		hypothetical protein	FIG00638284	PLF_1253_00001737	PGF_02753468			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1857	HMPREF9024_01743	VBIPedAci303_1857		97953	98570	-	618		hypothetical protein	FIG00744855	PLF_1253_00001664	PGF_00072536			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1858	HMPREF9024_01744	VBIPedAci303_1858		98643	99638	-	996		Tagatose 1,6-bisphosphate aldolase (EC 4.1.2.40)	FIG01956032	PLF_1253_00001008	PGF_00055985		4.1.2.40|Tagatose-bisphosphate aldolase	00052|Galactose metabolism
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1859	HMPREF9024_01745	VBIPedAci303_1859		99743	100261	-	519		Galactose-6-phosphate isomerase, LacB subunit (EC 5.3.1.26)	FIG00002376	PLF_1253_00001736	PGF_00007122		5.3.1.26|Galactose-6-phosphate isomerase	00052|Galactose metabolism
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1860	HMPREF9024_01746	VBIPedAci303_1860		100280	100708	-	429		Galactose-6-phosphate isomerase, LacA subunit (EC 5.3.1.26)	FIG00002321	PLF_1253_00001594	PGF_00007121		5.3.1.26|Galactose-6-phosphate isomerase	00052|Galactose metabolism
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1861	HMPREF9024_01747	VBIPedAci303_1861		100726	101493	-	768		Lactose phosphotransferase system repressor	FIG00002891	PLF_1253_00001602	PGF_00016518			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1862	HMPREF9024_01748	VBIPedAci303_1862		101899	102222	+	324		PTS system, galactose-specific IIA component (EC 2.7.1.204)	FIG00006474	PLF_1253_00001621	PGF_00029489			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1863	HMPREF9024_01749	VBIPedAci303_1863		102251	102553	+	303		PTS system, galactose-specific IIB component (EC 2.7.1.204)	FIG00006075	PLF_1253_00001622	PGF_00029517			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1864	HMPREF9024_01750	VBIPedAci303_1864		102738	104153	+	1416		PTS system, galactose-specific IIC component	FIG00005873	PLF_1253_00001214	PGF_00921265			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1865		VBIPedAci303_1865		104230	104364	+	135		hypothetical protein	FIG00638284	PLF_1253_00001679	PGF_02753427			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1866	HMPREF9024_01751	VBIPedAci303_1866		104452	105567	-	1116		hypothetical protein	FIG00638284	PLF_1253_00001665	PGF_08225224			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1867		VBIPedAci303_1867		105591	105755	-	165		hypothetical protein	FIG00638284	PLF_1253_00001735	PGF_02753467			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1868	HMPREF9024_01752	VBIPedAci303_1868		105758	106798	-	1041		hypothetical protein	FIG00638284	PLF_1253_00001042	PGF_00162740			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1869	HMPREF9024_01753	VBIPedAci303_1869		106844	107851	-	1008		Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily	FIG00000681	PLF_1253_00000867	PGF_05518950			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1870	HMPREF9024_01754	VBIPedAci303_1870		108671	109255	-	585		hypothetical protein	FIG00627786	PLF_1253_00000179	PGF_02753481			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1871	HMPREF9024_01755	VBIPedAci303_1871		109342	110118	-	777		hypothetical protein		PLF_1253_00000179	PGF_02753481			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1872	HMPREF9024_01756	VBIPedAci303_1872		110200	111819	+	1620		hypothetical protein	FIG00638284	PLF_1253_00001461	PGF_08225224			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1873		VBIPedAci303_1873		112364	112612	-	249		hypothetical protein	FIG00638284	PLF_1253_00001734	PGF_02753466			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1874	HMPREF9024_01757	VBIPedAci303_1874		113142	113417	-	276		hypothetical protein	FIG00638284	PLF_1253_00006278	PGF_04037317			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1875	HMPREF9024_01758	VBIPedAci303_1875		114002	115477	+	1476		hypothetical protein	FIG00638284	PLF_1253_00001462	PGF_00115324			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1876	HMPREF9024_01759	VBIPedAci303_1876		115823	117769	+	1947		hypothetical protein	FIG00638284	PLF_1253_00001903	PGF_08225224			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1877	HMPREF9024_01760	VBIPedAci303_1877		117884	118699	+	816		Manganese catalase (EC 1.11.1.6)	FIG00000313	PLF_1253_00001082	PGF_00798173	GO:0004096|catalase activity	1.11.1.6|Catalase	00380|Tryptophan metabolism;00630|Glyoxylate and dicarboxylate metabolism;00680|Methane metabolism
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1878	HMPREF9024_01761	VBIPedAci303_1878		118805	119362	-	558		hypothetical protein	FIG00745286	PLF_1253_00001259	PGF_02753293			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1879	HMPREF9024_01762	VBIPedAci303_1879		119635	120798	-	1164		Galactokinase (EC 2.7.1.6)	FIG00024073	PLF_1253_00000090	PGF_00007085	GO:0004335|galactokinase activity	2.7.1.6|Galactokinase	00052|Galactose metabolism;00520|Amino sugar and nucleotide sugar metabolism
563194.3	Pediococcus acidilactici 7_4	NZ_GG730088	PATRIC	CDS	fig|563194.3.peg.1880	HMPREF9024_01763	VBIPedAci303_1880		120901	121917	-	1017		oxidoreductase( EC:1.- )	FIG00731824	PLF_1253_00001513	PGF_02753376		1.-|	
563194.3	Pediococcus acidilactici 7_4	NZ_GG730089	PATRIC	source					1	72817	+	72817								
563194.3	Pediococcus acidilactici 7_4	NZ_GG730089	PATRIC	tRNA	fig|563194.3.rna.31	HMPREF9024_02529	VBIPedAci303_r031		8	80	+	73		tRNA-Val-TAC						
563194.3	Pediococcus acidilactici 7_4	NZ_GG730089	PATRIC	tRNA	fig|563194.3.rna.32	HMPREF9024_02530	VBIPedAci303_r032		88	160	+	73		tRNA-Lys-TTT						
563194.3	Pediococcus acidilactici 7_4	NZ_GG730089	PATRIC	tRNA	fig|563194.3.rna.33	HMPREF9024_02531	VBIPedAci303_r033		217	289	+	73		tRNA-Thr-TGT						
563194.3	Pediococcus acidilactici 7_4	NZ_GG730089	PATRIC	tRNA	fig|563194.3.rna.34	HMPREF9024_02532	VBIPedAci303_r034		300	371	+	72		tRNA-Gly-GCC						
563194.3	Pediococcus acidilactici 7_4	NZ_GG730089	PATRIC	tRNA	fig|563194.3.rna.35	HMPREF9024_02533	VBIPedAci303_r035		403	488	+	86		tRNA-Leu-TAA						
563194.3	Pediococcus acidilactici 7_4	NZ_GG730089	PATRIC	tRNA	fig|563194.3.rna.36	HMPREF9024_02534	VBIPedAci303_r036		497	570	+	74		tRNA-Arg-ACG						
563194.3	Pediococcus acidilactici 7_4	NZ_GG730089	PATRIC	tRNA	fig|563194.3.rna.37	HMPREF9024_02535	VBIPedAci303_r037		581	654	+	74		tRNA-Pro-TGG						
563194.3	Pediococcus acidilactici 7_4	NZ_GG730089	PATRIC	tRNA	fig|563194.3.rna.38	HMPREF9024_02536	VBIPedAci303_r038		690	763	+	74		tRNA-Met-CAT						
563194.3	Pediococcus acidilactici 7_4	NZ_GG730089	PATRIC	tRNA	fig|563194.3.rna.39	HMPREF9024_02537	VBIPedAci303_r039		784	857	+	74		tRNA-Met-CAT						
563194.3	Pediococcus acidilactici 7_4	NZ_GG730089	PATRIC	tRNA	fig|563194.3.rna.40	HMPREF9024_02538	VBIPedAci303_r040		905	994	+	90		tRNA-Ser-TGA						
563194.3	Pediococcus acidilactici 7_4	NZ_GG730089	PATRIC	tRNA	fig|563194.3.rna.41	HMPREF9024_02539	VBIPedAci303_r041		1004	1077	+	74		tRNA-Met-CAT						
563194.3	Pediococcus acidilactici 7_4	NZ_GG730089	PATRIC	tRNA	fig|563194.3.rna.42	HMPREF9024_02540	VBIPedAci303_r042		1082	1155	+	74		tRNA-Asp-GTC						
563194.3	Pediococcus acidilactici 7_4	NZ_GG730089	PATRIC	tRNA	fig|563194.3.rna.43	HMPREF9024_02541	VBIPedAci303_r043		1160	1232	+	73		tRNA-Phe-GAA						
563194.3	Pediococcus acidilactici 7_4	NZ_GG730089	PATRIC	tRNA	fig|563194.3.rna.44	HMPREF9024_02542	VBIPedAci303_r044		1255	1325	+	71		tRNA-Gly-TCC						
563194.3	Pediococcus acidilactici 7_4	NZ_GG730089	PATRIC	tRNA	fig|563194.3.rna.45	HMPREF9024_02543	VBIPedAci303_r045		1334	1407	+	74		tRNA-Ile-GAT						
563194.3	Pediococcus acidilactici 7_4	NZ_GG730089	PATRIC	tRNA	fig|563194.3.rna.46	HMPREF9024_02544	VBIPedAci303_r046		1411	1498	+	88		tRNA-Ser-GCT						
563194.3	Pediococcus acidilactici 7_4	NZ_GG730089	PATRIC	tRNA	fig|563194.3.rna.47	HMPREF9024_02545	VBIPedAci303_r047		1519	1590	+	72		tRNA-Glu-TTC						
563194.3	Pediococcus acidilactici 7_4	NZ_GG730089	PATRIC	tRNA	fig|563194.3.rna.48	HMPREF9024_02546	VBIPedAci303_r048		1619	1692	+	74		tRNA-Met-CAT						
563194.3	Pediococcus acidilactici 7_4	NZ_GG730089	PATRIC	tRNA	fig|563194.3.rna.49	HMPREF9024_02547	VBIPedAci303_r049		1699	1772	+	74		tRNA-Asp-GTC						
563194.3	Pediococcus acidilactici 7_4	NZ_GG730089	PATRIC	CDS	fig|563194.3.peg.1881	HMPREF9024_01764	VBIPedAci303_1881		2061	2792	-	732		hypothetical protein	FIG00906193	PLF_1253_00011104	PGF_00317629			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730089	PATRIC	CDS	fig|563194.3.peg.1882	HMPREF9024_01765	VBIPedAci303_1882		2964	4154	+	1191		S-adenosylmethionine synthetase (EC 2.5.1.6)	FIG00000329	PLF_1253_00000680	PGF_03202156	GO:0004478|methionine adenosyltransferase activity	2.5.1.6|Methionine adenosyltransferase	00270|Cysteine and methionine metabolism
563194.3	Pediococcus acidilactici 7_4	NZ_GG730089	PATRIC	CDS	fig|563194.3.peg.1883	HMPREF9024_01766	VBIPedAci303_1883		4330	5799	+	1470		Uncharacterized MFS-type transporter	FIG00613966	PLF_1253_00000571	PGF_09996723			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730089	PATRIC	CDS	fig|563194.3.peg.1884	HMPREF9024_01767	VBIPedAci303_1884		5879	6442	-	564		Putative rRNA methylase YtqB	FIG00001761	PLF_1253_00001237	PGF_00932867			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730089	PATRIC	CDS	fig|563194.3.peg.1885	HMPREF9024_01768	VBIPedAci303_1885		6435	7070	-	636		putative membrane-associated phospholipid phosphatase, PAP2 superfamily	FIG00906233	PLF_1253_00001526	PGF_06833838			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730089	PATRIC	CDS	fig|563194.3.peg.1886	HMPREF9024_01769	VBIPedAci303_1886		7477	9894	+	2418		Leucyl-tRNA synthetase (EC 6.1.1.4)	FIG00000114	PLF_1253_00000025	PGF_06812369	GO:0004823|leucine-tRNA ligase activity	6.1.1.4|Leucine--tRNA ligase	00970|Aminoacyl-tRNA biosynthesis
563194.3	Pediococcus acidilactici 7_4	NZ_GG730089	PATRIC	CDS	fig|563194.3.peg.1887	HMPREF9024_01770	VBIPedAci303_1887		10150	11832	+	1683		Probable cell division protein YtgP	FIG01318398	PLF_1253_00000613	PGF_00036997			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730089	PATRIC	CDS	fig|563194.3.peg.1888	HMPREF9024_01771	VBIPedAci303_1888		11843	12562	+	720		SSU rRNA pseudouridine(516) synthase (EC 5.4.99.19)	FIG00002716	PLF_1253_00000670	PGF_09626318		5.4.99.19|16S rRNA pseudouridine(516) synthase	
563194.3	Pediococcus acidilactici 7_4	NZ_GG730089	PATRIC	CDS	fig|563194.3.peg.1889	HMPREF9024_01772	VBIPedAci303_1889		12669	13499	-	831		ADP-dependent (S)-NAD(P)H-hydrate dehydratase (EC 4.2.1.136)	FIG00001859	PLF_1253_00000931	PGF_00013032		4.2.1.136|ADP-dependent NAD(P)H-hydrate dehydratase	
